,0
607,0.0036535312
608,0.0031874797
609,0.0036882875
610,0.004328564
611,0.004707308
612,0.0037201785
613,0.0029027148
614,0.0041069323
615,0.0029439796
616,0.0023289758
617,0.0036443213
618,0.008438763
619,0.032094263
620,0.053591963
621,0.06846005
622,0.073252924
623,0.06738537
624,0.057696424
625,0.042844355
626,0.026190963
627,0.01506815
628,0.009907423
629,0.0060795867
630,0.0040002433
631,0.0036520541
632,0.0032910188
633,0.0041347574
634,0.0059829606
635,0.0056533976
636,0.003933112
637,0.0026778944
638,0.002784079
639,0.0031538412
640,0.0032474124
641,0.0034744323
642,0.004349814
643,0.0036386424
644,0.003290009
645,0.0031726228
646,0.003015986
647,0.0050310586
648,0.0048435605
649,0.005430084
650,0.0048559136
651,0.0033432792
652,0.0023564645
653,0.001399683
654,0.0014037236
655,0.0017354753
656,0.0020878094
657,0.0023454323
658,0.0025459845
659,0.004762173
660,0.0076674153
661,0.008138066
662,0.006037588
663,0.006575587
664,0.017606808
665,0.44351712
666,0.8431912
667,0.7058408
668,0.5388435
669,0.40329814
670,0.31089303
671,0.24128738
672,0.17981008
673,0.12581237
674,0.08426731
675,0.05904177
676,0.044108637
677,0.034676716
678,0.029061375
679,0.027856011
680,0.02616222
681,0.022186572
682,0.014869499
683,0.0075845392
684,0.002162703
685,0.001136711
686,0.0010025842
687,0.0013983359
688,0.0011276915
689,0.0011284342
690,0.0009161668
691,0.001070784
692,0.0018840355
693,0.0032817947
694,0.0036776473
695,0.0033495137
696,0.001843204
697,0.001477411
698,0.0011676492
699,0.0010993399
700,0.0012431253
701,0.00097107777
702,0.00200806
703,0.0044876537
704,0.0045915754
705,0.0039638476
706,0.0040481645
707,0.0066943294
708,0.0074913967
709,0.0065308576
710,0.0048797773
711,0.0032682945
712,0.0030038944
713,0.0034876093
714,0.0031987303
715,0.004843612
716,0.0051472876
717,0.0047167395
718,0.004930249
719,0.0047952174
720,0.004195623
721,0.003756139
722,0.01930467
723,0.22881138
724,0.26677877
725,0.24865611
726,0.2074332
727,0.17509261
728,0.13564616
729,0.0931871
730,0.052261766
731,0.020311318
732,0.009378925
733,0.004327234
734,0.0020590057
735,0.0009173913
736,0.00045144692
737,0.00012772887
738,0.00044080947
739,0.00047300564
740,0.00038615556
741,0.0005708196
742,0.0004473497
743,5.8331367e-05
744,0.0009005501
745,0.001544887
746,0.0026879075
747,0.0038950383
748,0.004115312
749,0.0048646103
750,0.0056573413
751,0.0055764127
752,0.0068194135
753,0.0068833195
754,0.0049282853
755,0.0042997417
756,0.004700279
757,0.005565222
758,0.006032574
759,0.024569554
760,0.2355402
761,0.550315
762,0.5372774
763,0.4392986
764,0.36754352
765,0.28502265
766,0.22043273
767,0.15797496
768,0.101578824
769,0.04736087
770,0.016924143
771,0.0072102635
772,0.0037458858
773,0.0020566406
774,0.0011788113
775,0.0005644461
776,0.00020779656
777,0.0
778,8.39982e-06
779,4.3078722e-05
780,0.00045817718
781,0.0033847059
782,0.003611877
783,0.006052555
784,0.005863725
785,0.0057830904
786,0.0048546414
787,0.0045597744
788,0.0048997127
789,0.0045194495
790,0.004595403
791,0.003763227
792,0.0024376179
793,0.0025222441
794,0.0036130077
795,0.005203481
796,0.005924723
797,0.006720126
798,0.0062068654
799,0.007690828
800,0.008064158
801,0.00791921
802,0.007431624
803,0.005465394
804,0.0043116505
805,0.0038117692
806,0.04861228
807,0.7491243
808,0.96848524
809,0.7556259
810,0.57605505
811,0.4294062
812,0.3179676
813,0.23083395
814,0.15869781
815,0.09577677
816,0.04126939
817,0.014549309
818,0.0058972873
819,0.002306326
820,0.0012015782
821,0.0009134554
822,0.00042611748
823,0.0001834604
824,0.00023777693
825,0.0017910183
826,0.0021497246
827,0.0016613371
828,0.0014100081
829,0.0016413323
830,0.0011384123
831,0.0021106992
832,0.0035179881
833,0.0034622564
834,0.0036882379
835,0.0043674647
836,0.004218603
837,0.004791933
838,0.0044369753
839,0.0037755356
840,0.0051005594
841,0.0044716643
842,0.0047359704
843,0.004918376
844,0.004376442
845,0.004589456
846,0.004387527
847,0.0035018062
848,0.002420612
849,0.0019628464
850,0.0026131677
851,0.0034391186
852,0.0054915277
853,0.005405117
854,0.00858267
855,0.036679048
856,0.12300652
857,0.15982582
858,0.1578148
859,0.13830853
860,0.108250715
861,0.074376225
862,0.03946823
863,0.015175183
864,0.0068925363
865,0.0042492272
866,0.0024847481
867,0.0015537646
868,0.0011423768
869,0.00080432347
870,0.0004305911
871,0.0005573988
872,0.0021398517
873,0.0017716426
874,0.0029674277
875,0.002316191
876,0.00226712
877,0.0019900538
878,0.0019009631
879,0.0050620902
880,0.0059793997
881,0.0060046758
882,0.0055710226
883,0.0054326723
884,0.005055841
885,0.005115409
886,0.004150421
887,0.0026622992
888,0.0020241963
889,0.0017365741
890,0.002018614
891,0.001961942
892,0.0018480025
893,0.00254062
894,0.0031388465
895,0.0050275954
896,0.006824387
897,0.33317634
898,0.6173766
899,0.52164555
900,0.4409298
901,0.35877535
902,0.2846776
903,0.22542857
904,0.1773697
905,0.13523912
906,0.100588776
907,0.0751637
908,0.056218095
909,0.03968306
910,0.02561003
911,0.013625953
912,0.006416781
913,0.0031548666
914,0.0012334007
915,0.0005382134
916,0.0012499522
917,0.0025805687
918,0.002705213
919,0.0023741433
920,0.0013980614
921,0.00072058215
922,0.0010880352
923,0.0011588415
924,0.0020963138
925,0.0035337394
926,0.003824723
927,0.0034756877
928,0.0036388596
929,0.0023566035
930,0.0023044462
931,0.0024871351
932,0.0031464219
933,0.004570211
934,0.0070500425
935,0.009217243
936,0.011981025
937,0.012048694
938,0.008697097
939,0.005640613
940,0.2905267
941,0.63961804
942,0.5471063
943,0.46817872
944,0.37116563
945,0.2831832
946,0.21550062
947,0.15179573
948,0.09404527
949,0.043814104
950,0.022177594
951,0.015677053
952,0.012255766
953,0.010929832
954,0.011242563
955,0.010882536
956,0.009722711
957,0.007451221
958,0.003941553
959,0.0023094285
960,0.0019849252
961,0.0007493602
962,0.00048286165
963,0.00029882026
964,0.00012947035
965,0.00011789914
966,0.0010838975
967,0.0018924532
968,0.0060763485
969,0.007727607
970,0.00782175
971,0.0075013908
972,0.005813046
973,0.0040668286
974,0.0040136566
975,0.0038200384
976,0.005398156
977,0.00810333
978,0.008485581
979,0.007901429
980,0.0073141307
981,0.02789708
982,0.23116831
983,0.36479878
984,0.42128688
985,0.39959553
986,0.3294286
987,0.26982072
988,0.21675125
989,0.16513926
990,0.117964774
991,0.08472515
992,0.06101105
993,0.04298826
994,0.029546363
995,0.020270493
996,0.013835384
997,0.008000726
998,0.0048907017
999,0.0035714782
1000,0.0040221037
1001,0.0038681084
1002,0.0032701846
1003,0.0035258827
1004,0.0036954957
1005,0.0046897344
1006,0.015975568
1007,0.048899133
1008,0.078729615
1009,0.08308997
1010,0.068675846
1011,0.040032066
1012,0.017163482
1013,0.00653264
1014,0.0024482664
1015,0.0010995906
1016,0.0005897587
1017,0.00074559246
1018,0.00061505934
1019,0.0005782946
1020,0.00079091475
1021,0.00088625815
1022,0.0008156171
1023,0.0024961268
1024,0.003310173
1025,0.0038105582
1026,0.0045409123
1027,0.0059701107
1028,0.009415439
1029,0.012297568
1030,0.020993466
1031,0.036058605
1032,0.046862442
1033,0.047482576
1034,0.040613506
1035,0.026924968
1036,0.012574847
1037,0.005079974
1038,0.002655363
1039,0.0013092814
1040,0.00076626206
1041,0.0009333118
1042,0.0016420542
1043,0.002325618
1044,0.0029836572
1045,0.003970351
1046,0.005840752
1047,0.0060600094
1048,0.006306364
1049,0.0070345504
1050,0.0076714647
1051,0.006210086
1052,0.0068239323
1053,0.006912108
1054,0.006109243
1055,0.0048190085
1056,0.003980213
1057,0.003764147
1058,0.0035918013
1059,0.0028868946
1060,0.0020671857
1061,0.0023717599
1062,0.0033358405
1063,0.0048713633
1064,0.0049905325
1065,0.004601746
1066,0.0041866065
1067,0.0036121884
1068,0.00395728
1069,0.0027149215
1070,0.0014714203
1071,0.0007367828
1072,0.0010052992
1073,0.004621455
1074,0.0056924503
1075,0.0053199325
1076,0.004798433
1077,0.0041224095
1078,0.003580187
1079,0.0033866235
1080,0.003119195
1081,0.002415847
1082,0.0019562917
1083,0.0018217955
1084,0.001412686
1085,0.0012354314
1086,0.0017037435
1087,0.0018809167
1088,0.00286741
1089,0.003351063
1090,0.003478253
1091,0.06656075
1092,0.31242272
1093,0.4905611
1094,0.445574
1095,0.41544688
1096,0.39202535
1097,0.32932177
1098,0.26281792
1099,0.19918261
1100,0.13845307
1101,0.08368813
1102,0.039379373
1103,0.015433185
1104,0.0064582992
1105,0.0029480895
1106,0.0014904964
1107,0.00058523874
1108,0.00035465002
1109,0.00082977174
1110,0.0004320782
1111,0.0006226738
1112,0.0019074192
1113,0.0032815288
1114,0.0027003435
1115,0.0020140344
1116,0.0036792392
1117,0.004918005
1118,0.005202166
1119,0.0037063207
1120,0.0018658094
1121,0.0013369382
1122,0.0024466144
1123,0.0059129833
1124,0.006544217
1125,0.0056224614
1126,0.005033182
1127,0.0029535366
1128,0.003311937
1129,0.006512118
1130,0.122534625
1131,0.47431335
1132,0.5250714
1133,0.48509577
1134,0.41131288
1135,0.32422814
1136,0.24577396
1137,0.17770348
1138,0.114295796
1139,0.056210067
1140,0.022398047
1141,0.010053481
1142,0.004757318
1143,0.0026516882
1144,0.0011737184
1145,0.00031035498
1146,4.221443e-05
1147,0.0
1148,0.0010825938
1149,0.0015498258
1150,0.0028569992
1151,0.0017198221
1152,0.0011351189
1153,0.0013224841
1154,0.0027292734
1155,0.0041510905
1156,0.00456909
1157,0.0040779114
1158,0.0026929139
1159,0.0022404052
1160,0.0026590338
1161,0.002926226
1162,0.0030546181
1163,0.0027675922
1164,0.0031658951
1165,0.003929255
1166,0.0047702407
1167,0.0051936964
1168,0.0067736823
1169,0.006477577
1170,0.0061920206
1171,0.0052492316
1172,0.0057563605
1173,0.005582024
1174,0.004526789
1175,0.0030515578
1176,0.0023004154
1177,0.0017422631
1178,0.092433125
1179,0.3586233
1180,0.4246094
1181,0.43230265
1182,0.38929263
1183,0.3299623
1184,0.2639267
1185,0.19949637
1186,0.14069623
1187,0.08523859
1188,0.042068254
1189,0.017533157
1190,0.008418449
1191,0.0044104117
1192,0.0030990022
1193,0.0014430712
1194,0.00036889547
1195,0.0002493928
1196,0.00047453775
1197,0.0004934028
1198,0.0010236801
1199,0.0016354618
1200,0.002417312
1201,0.0021919773
1202,0.0011411592
1203,0.001351821
1204,0.001698436
1205,0.003023005
1206,0.0042950273
1207,0.004305425
1208,0.0029999926
1209,0.0016721362
1210,0.00254433
1211,0.0036312898
1212,0.0072758407
1213,0.007975348
1214,0.0073585757
1215,0.0070381924
1216,0.0055604833
1217,0.00625589
1218,0.005635065
1219,0.005084298
1220,0.004758023
1221,0.005461805
1222,0.12555313
1223,0.7898664
1224,0.8477328
1225,0.6538267
1226,0.5012801
1227,0.38054606
1228,0.28599706
1229,0.20813133
1230,0.14235327
1231,0.08373337
1232,0.037593853
1233,0.017536577
1234,0.008746826
1235,0.0042152447
1236,0.0020683906
1237,0.0009822778
1238,0.0001856127
1239,9.919429e-05
1240,0.0011202333
1241,0.0011023965
1242,0.001305912
1243,0.0012731479
1244,0.002633091
1245,0.0036940519
1246,0.0033275767
1247,0.0044012787
1248,0.0047464035
1249,0.004739456
1250,0.0036975844
1251,0.002318027
1252,0.0023833318
1253,0.0029954787
1254,0.0036037625
1255,0.0037835706
1256,0.0038454356
1257,0.005141859
1258,0.004833878
1259,0.0045338054
1260,0.0052645095
1261,0.0062870127
1262,0.006090444
1263,0.0054487255
1264,0.005485574
1265,0.0052106674
1266,0.0038901959
1267,0.0039234105
1268,0.0040891767
1269,0.003922916
1270,0.0037864642
1271,0.0038490961
1272,0.0038502165
1273,0.0034195047
1274,0.008664356
1275,0.03992197
1276,0.07132496
1277,0.087193124
1278,0.0904798
1279,0.07913521
1280,0.060936723
1281,0.037665587
1282,0.016973762
1283,0.0069391103
1284,0.0040335204
1285,0.0027942937
1286,0.0018057897
1287,0.001792108
1288,0.0019928864
1289,0.0024175318
1290,0.002299681
1291,0.0022416317
1292,0.001599166
1293,0.0019110974
1294,0.0014572631
1295,0.0015676862
1296,0.004952092
1297,0.0049671535
1298,0.0038548813
1299,0.0032602232
1300,0.0041558323
1301,0.00490755
1302,0.0044702
1303,0.004370493
1304,0.003913558
1305,0.003279876
1306,0.0024548334
1307,0.0012283652
1308,0.00040716157
1309,0.0007312616
1310,0.0010636227
1311,0.001438839
1312,0.000874262
1313,0.035413958
1314,0.604247
1315,0.79701036
1316,0.6184885
1317,0.46452466
1318,0.35902146
1319,0.27752966
1320,0.21183723
1321,0.1548257
1322,0.104829915
1323,0.07307637
1324,0.05288809
1325,0.03810764
1326,0.02714382
1327,0.018978793
1328,0.014430829
1329,0.010508027
1330,0.005756521
1331,0.0030439182
1332,0.0027732896
1333,0.0041089957
1334,0.0041087656
1335,0.003581544
1336,0.0028918139
1337,0.0014799731
1338,0.0007035214
1339,5.1633342e-05
1340,0.00013166433
1341,0.00042338468
1342,0.0016241928
1343,0.0024524026
1344,0.0023409997
1345,0.0030540966
1346,0.0037049348
1347,0.005505792
1348,0.009235259
1349,0.011022711
1350,0.014323145
1351,0.015526624
1352,0.015813727
1353,0.01633736
1354,0.02220483
1355,0.040901065
1356,0.120903365
1357,0.20157932
1358,0.22143978
1359,0.20128272
1360,0.16383518
1361,0.12401798
1362,0.08468741
1363,0.044674
1364,0.012833618
1365,0.0060589197
1366,0.0039040053
1367,0.0029356205
1368,0.006857491
1369,0.014327404
1370,0.020643326
1371,0.02761939
1372,0.029675083
1373,0.019649738
1374,0.007926219
1375,0.0012260354
1376,0.000119716045
1377,0.0014650467
1378,0.0014625282
1379,0.00074783305
1380,0.00030141164
1381,0.00083474466
1382,0.0011820752
1383,0.0018731115
1384,0.0020631442
1385,0.0015140194
1386,0.0019322762
1387,0.0021929385
1388,0.0030252987
1389,0.0028589375
1390,0.0038401359
1391,0.003299497
1392,0.0014424273
1393,0.00042013786
1394,0.00073458784
1395,0.00074510224
1396,0.00070828793
1397,0.000642423
1398,0.00078967935
1399,0.0027221688
1400,0.0034681617
1401,0.0037381623
1402,0.004044715
1403,0.0037946396
1404,0.04279505
1405,0.34601057
1406,0.4486873
1407,0.46239078
1408,0.48923352
1409,0.47664997
1410,0.40973353
1411,0.33057773
1412,0.24981305
1413,0.1823543
1414,0.12226242
1415,0.067644045
1416,0.025330674
1417,0.00959
1418,0.005766375
1419,0.0038002082
1420,0.0022440206
1421,0.0011068874
1422,0.0010041221
1423,0.000733666
1424,0.00067333714
1425,0.0005743857
1426,0.0009883636
1427,0.00086249533
1428,0.0014913471
1429,0.0017632056
1430,0.0027170544
1431,0.0038863958
1432,0.004344374
1433,0.0024111036
1434,0.0021955522
1435,0.0013263698
1436,0.0023273851
1437,0.0071100043
1438,0.00699222
1439,0.009098042
1440,0.011616339
1441,0.009890706
1442,0.0063245725
1443,0.00761245
1444,0.0048986855
1445,0.004356459
1446,0.011459066
1447,0.1742697
1448,0.50335807
1449,0.5794833
1450,0.50060505
1451,0.42045626
1452,0.3253006
1453,0.23964773
1454,0.16545282
1455,0.10009709
1456,0.04212635
1457,0.012887066
1458,0.0057204766
1459,0.0018760393
1460,0.000260964
1461,0.00046086087
1462,0.0007044457
1463,0.0006234016
1464,0.0005687378
1465,0.0014859069
1466,0.0014364278
1467,0.0010060153
1468,0.0007635273
1469,0.0008452531
1470,0.0013245707
1471,0.002210153
1472,0.003109134
1473,0.0035421748
1474,0.0033666906
1475,0.0039776894
1476,0.0027363906
1477,0.0015480834
1478,0.0013507
1479,0.002303718
1480,0.0030631286
1481,0.003967578
1482,0.005019633
1483,0.0064728665
1484,0.0062344037
1485,0.006047517
1486,0.0061297314
1487,0.006032953
1488,0.014358465
1489,0.14425242
1490,0.2825401
1491,0.35541776
1492,0.36864308
1493,0.33980268
1494,0.28957874
1495,0.22795044
1496,0.16887197
1497,0.11242323
1498,0.062338233
1499,0.026393898
1500,0.008886661
1501,0.0040860837
1502,0.0025897888
1503,0.0013393206
1504,0.00087777874
1505,0.0007410656
1506,0.00075325795
1507,0.00090326695
1508,0.0011009679
1509,0.0014338071
1510,0.00082774396
1511,0.0010473211
1512,0.00072713266
1513,0.0005978032
1514,0.0022184912
1515,0.0035783134
1516,0.0037759198
1517,0.006285201
1518,0.003262538
1519,0.003302444
1520,0.0030193897
1521,0.0024979608
1522,0.0028000355
1523,0.004825975
1524,0.005596828
1525,0.006348124
1526,0.006802319
1527,0.006245878
1528,0.005495994
1529,0.006170256
1530,0.008762255
1531,0.012681244
1532,0.020134106
1533,0.028084422
1534,0.037523884
1535,0.048430424
1536,0.05267797
1537,0.050583046
1538,0.045751557
1539,0.037894607
1540,0.030147307
1541,0.024575891
1542,0.019876378
1543,0.017913004
1544,0.015427027
1545,0.013051901
1546,0.014004849
1547,0.0144575145
1548,0.012803844
1549,0.00955857
1550,0.0064753555
1551,0.0048273522
1552,0.0042107925
1553,0.001995209
1554,0.0015313809
1555,0.0013079229
1556,0.0019416355
1557,0.002777293
1558,0.0040356703
1559,0.004530826
1560,0.005980277
1561,0.0067183813
1562,0.007336078
1563,0.006506434
1564,0.007875919
1565,0.008043221
1566,0.0061594783
1567,0.0061533996
1568,0.0065115145
1569,0.006557843
1570,0.0071100593
1571,0.006453629
1572,0.0064545777
1573,0.0055271112
1574,0.0061051203
1575,0.007871858
1576,0.0066391276
1577,0.0045500905
1578,0.0029145223
1579,0.0025483991
1580,0.00551928
1581,0.007914355
1582,0.008933896
