,0
1663,0.0069076866
1664,0.0048426986
1665,0.0039699078
1666,0.003301531
1667,0.002625674
1668,0.006002307
1669,0.009450465
1670,0.010651976
1671,0.010559261
1672,0.0075261593
1673,0.0022886395
1674,0.0
1675,0.0
1676,0.0
1677,0.007922471
1678,0.008233279
1679,0.0070955157
1680,0.007502407
1681,0.00860025
1682,0.011191234
1683,0.011346653
1684,0.011354849
1685,0.011673778
1686,0.011578172
1687,0.009930104
1688,0.006775379
1689,0.0031335056
1690,0.0
1691,0.0
1692,0.0010628998
1693,0.0038392246
1694,0.0058166385
1695,0.0060142577
1696,0.00467214
1697,0.003988683
1698,0.003793925
